28.0	10.928203230275509	95.44761706390533	1	0
88	91.9	66	1	0
68.0	61.73502691896256	10.531972647421806	1	0
60	98.9	98.5	1	0
12	71.1	79	1	0
32	8.5	98.5	1	0
60	98.9	27	1	0
84.0	38.64101615137754	17.063945294843613	1	0
44	29.4	33.5	1	0
48	22.4	14	1	0
12	57.2	20.5	1	0
72	91.9	33.5	1	0
24	36.3	85.5	1	0
84	15.5	33.5	1	0
72	78	92	1	0
8.0	87.13843876330611	30.127890589687226	1	0
40	50.2	33.5	1	0
60	15.5	53	1	0
60	98.9	92	1	0
100	29.4	59.5	1	0
40.0	17.856406460551018	30.127890589687226	1	0
44.0	89.44783984006462	10.531972647421806	1	0
48	91.9	20.5	1	0
84	98.9	79	1	0
52	57.2	79	1	0
20	85	46.5	1	0
76.0	66.35382907247957	30.127890589687226	1	0
68	43.3	40	1	0
76	29.4	27	1	0
52	43.3	72.5	1	0
20	57.2	92	1	0
8	78	85.5	1	0
92	57.2	79	1	0
56	36.3	27	1	0
44	43.3	79	1	0
48	22.4	72.5	1	0
100	71.1	7.5	1	0
100	71.1	66	1	0
52.0	94.06664199358163	82.3836717690617	1	0
12	43.3	46.5	1	0
28.0	66.35382907247957	4.0	1	0
60	29.4	85.5	1	0
68	29.4	92	1	0
40.0	87.13843876330611	17.063945294843613	1	0
64.0	17.856406460551018	69.31972647421809	1	0
40	78	14	1	0
84	43.3	53	1	0
36	29.4	46.5	1	0
16.0	17.856406460551018	82.3836717690617	1	0
48	64.1	72.5	1	0
20.0	47.87862045841155	88.91564441648352	1	0
80	91.9	46.5	1	0
20	85	53	1	0
84	71.1	59.5	1	0
84.0	24.784609690826528	30.127890589687226	1	0
44	98.9	72.5	1	0
48	91.9	98.5	1	0
44	15.5	72.5	1	0
68.0	89.44783984006462	75.8516991216399	1	0
92	57.2	53	1	0
4	98.9	14	1	0
100	57.2	40	1	0
68.0	24.784609690826528	69.31972647421809	1	0
84	29.4	20.5	1	0
56	64.1	20.5	1	0
12	71.1	59.5	1	0
44.0	94.06664199358163	17.063945294843613	1	0
24	78	79	1	0
32.0	31.712812921102035	30.127890589687226	1	0
68	98.9	53	1	0
32	22.4	46.5	1	0
100	98.9	27	1	0
24	22.4	92	1	0
64	36.3	14	1	0
48.0	73.28203230275508	17.063945294843613	1	0
100	29.4	92	1	0
12	29.4	53	1	0
68.0	94.06664199358163	69.31972647421809	1	0
92.0	10.928203230275509	4.0	1	0
64	64.1	72.5	1	0
12	85	40	1	0
12	85	14	1	0
20	15.5	72.5	1	0
76.0	34.02221399786053	23.59591794226542	1	0
48	36.3	59.5	1	0
52.0	52.497422611928556	17.063945294843613	1	0
64	64.1	79	1	0
40.0	31.712812921102035	4.0	1	0
44.0	10.928203230275509	43.191835884530846	1	0
36	57.2	27	1	0
48.0	13.237604307034012	62.787753826796276	1	0
92	71.1	33.5	1	0
4.0	20.16580753730952	49.723808531952656	1	0
8.0	40.95041722813604	88.91564441648352	1	0
92	85	7.5	1	0
40.0	40.95041722813604	36.659863237109036	1	0
32	50.2	14	1	0
88	36.3	66	1	0
44	15.5	27	1	0
88	22.4	27	1	0
28.0	61.73502691896256	23.59591794226542	1	0
24	8.5	27	1	0
12	98.9	20.5	1	0
88	64.1	40	1	0
36	71.1	53	1	0
24	78	66	1	0
92.0	34.02221399786053	62.787753826796276	1	0
24	22.4	46.5	1	0
88	91.9	92	1	0
88	64.1	85.5	1	0
40	36.3	98.5	1	0
88	22.4	46.5	1	0
12	98.9	53	1	0
80.0	82.5196366097891	88.91564441648352	1	0
4	43.3	20.5	1	0
36	15.5	85.5	1	0
68.0	24.784609690826528	56.255781179374466	1	0
48	78	98.5	1	0
48	8.5	53	1	0
92	85	14	1	0
52.0	66.35382907247957	43.191835884530846	1	0
76	71.1	40	1	0
100	43.3	27	1	0
52	29.4	33.5	1	0
44	15.5	59.5	1	0
76	57.2	79	1	0
92	85	46.5	1	0
12	98.9	46.5	1	0
84	98.9	92	1	0
100	85	53	1	0
68	57.2	14	1	0
24.0	59.42562584220406	30.127890589687226	1	0
20	57.2	46.5	1	0
8.0	17.856406460551018	17.063945294843613	1	0
52.0	47.87862045841155	23.59591794226542	1	0
96.0	82.5196366097891	88.91564441648352	1	0
4	85	53	1	0
100	15.5	14	1	0
60	98.9	85.5	1	0
36	57.2	14	1	0
40	36.3	53	1	0
32.0	17.856406460551018	82.3836717690617	1	0
52	98.9	98.5	1	0
52	29.4	85.5	1	0
12	85	20.5	1	0
12	29.4	27	1	0
44	43.3	14	1	0
32	50.2	79	1	0
36	15.5	98.5	1	0
44	71.1	33.5	1	0
100	57.2	92	1	0
44	15.5	46.5	1	0
100	98.9	20.5	1	0
84	29.4	27	1	0
72	91.9	72.5	1	0
68.0	94.06664199358163	30.127890589687226	1	0
76	43.3	40	1	0
72	64.1	53	1	0
20	85	59.5	1	0
60	15.5	40	1	0
96	64.1	46.5	1	0
16.0	82.5196366097891	10.531972647421806	1	0
68	15.5	92	1	0
44	85	85.5	1	0
68	15.5	98.5	1	0
88	78	14	1	0
40	78	53	1	0
68.0	66.35382907247957	17.063945294843613	1	0
28	71.1	66	1	0
88	8.5	72.5	1	0
68	98.9	20.5	1	0
36	43.3	14	1	0
48	78	85.5	1	0
64.0	54.806823688687054	88.91564441648352	1	0
28	57.2	72.5	1	0
60	98.9	14	1	0
8	36.3	72.5	1	0
52	29.4	92	1	0
28	57.2	40	1	0
56	8.5	40	1	0
24.0	87.13843876330611	4.0	1	0
56	91.9	92	1	0
84	57.2	46.5	1	0
12	29.4	92	1	0
96.0	40.95041722813604	36.659863237109036	1	0
72.0	82.5196366097891	10.531972647421806	1	0
12.0	47.87862045841155	49.723808531952656	1	0
64	36.3	92	1	0
80	78	98.5	1	0
92	29.4	85.5	1	0
80	50.2	53	1	0
92	71.1	14	1	0
8	78	66	1	0
52	57.2	85.5	1	0
48.0	13.237604307034012	36.659863237109036	1	0
44	15.5	53	1	0
84	29.4	46.5	1	0
56	22.4	27	1	0
76	29.4	59.5	1	0
72	36.3	33.5	1	0
52.0	94.06664199358163	30.127890589687226	1	0
68	43.3	98.5	1	0
4	29.4	79	1	0
84	29.4	40	1	0
64	22.4	46.5	1	0
60	98.9	20.5	1	0
48	8.5	46.5	1	0
24	36.3	27	1	0
76	29.4	46.5	1	0
92	15.5	66	1	0
60	57.2	7.5	1	0
12.0	38.64101615137754	30.127890589687226	1	0
36	71.1	46.5	1	0
40	78	79	1	0
72.0	27.094010767585026	10.531972647421806	1	0
72.0	68.66323014923807	10.531972647421806	1	0
80	78	72.5	1	0
32	22.4	79	1	0
4	15.5	14	1	0
12	85	72.5	1	0
100	29.4	33.5	1	0
96.0	4.0	30.127890589687226	1	0
84.0	24.784609690826528	43.191835884530846	1	0
52	57.2	46.5	1	0
72.0	68.66323014923807	62.787753826796276	1	0
76	15.5	59.5	1	0
24.0	17.856406460551018	43.191835884530846	1	0
96	50.2	79	1	0
28	57.2	7.5	1	0
20	85	20.5	1	0
60.0	61.73502691896256	10.531972647421806	1	0
16	50.2	59.5	1	0
72	91.9	46.5	1	0
28	29.4	92	1	0
20	85	33.5	1	0
16.0	68.66323014923807	75.8516991216399	1	0
84	85	59.5	1	0
12	71.1	92	1	0
28.0	89.44783984006462	49.723808531952656	1	0
4	71.1	27	1	0
32.0	59.42562584220406	4.0	1	0
80	22.4	53	1	0
56.0	45.56921938165305	82.3836717690617	1	0
16	91.9	46.5	1	0
44	57.2	20.5	1	0
60	85	27	1	0
88	8.5	14	1	0
64	50.2	46.5	1	0
32.0	54.806823688687054	62.787753826796276	1	0
40	36.3	46.5	1	0
64	50.2	20.5	1	0
80.0	45.56921938165305	4.0	1	0
32	22.4	14	1	0
4	85	59.5	1	0
56.0	13.237604307034012	62.787753826796276	1	0
16	22.4	92	1	0
80.0	73.28203230275508	43.191835884530846	1	0
20.0	10.928203230275509	95.44761706390533	1	0
96	22.4	66	1	0
24	64.1	72.5	1	0
4	43.3	72.5	1	0
36	98.9	85.5	1	0
36.0	38.64101615137754	30.127890589687226	1	0
12	29.4	40	1	0
80	78	46.5	1	0
96	78	33.5	1	0
64.0	27.094010767585026	49.723808531952656	1	0
68	15.5	59.5	1	0
84.0	34.02221399786053	23.59591794226542	1	0
84.0	6.309401076758503	23.59591794226542	1	0
68	57.2	7.5	1	0
92.0	24.784609690826528	82.3836717690617	1	0
100	85	72.5	1	0
56.0	45.56921938165305	69.31972647421809	1	0
84	71.1	98.5	1	0
80	64.1	33.5	1	0
100	57.2	27	1	0
48	50.2	27	1	0
40.0	13.237604307034012	49.723808531952656	1	0
84	57.2	33.5	1	0
8	36.3	66	1	0
56	64.1	59.5	1	0
28	98.9	27	1	0
36	98.9	98.5	1	0
96.0	59.42562584220406	17.063945294843613	1	0
8.0	31.712812921102035	95.44761706390533	1	0
52	71.1	98.5	1	0
20	29.4	66	1	0
96.0	87.13843876330611	82.3836717690617	1	0
12	43.3	7.5	1	0
80	78	53	1	0
48	91.9	72.5	1	0
60.0	66.35382907247957	4.0	1	0
96	64.1	59.5	1	0
68.0	38.64101615137754	56.255781179374466	1	0
44	98.9	46.5	1	0
40.0	54.806823688687054	88.91564441648352	1	0
32	64.1	92	1	0
56.0	27.094010767585026	36.659863237109036	1	0
32	78	66	1	0
20.0	38.64101615137754	56.255781179374466	1	0
28	57.2	27	1	0
12	29.4	20.5	1	0
80.0	4.0	30.127890589687226	1	0
48	64.1	7.5	1	0
40	64.1	79	1	0
32.0	4.0	4.0	1	0
64	91.9	98.5	1	0
16	78	20.5	1	0
36.0	75.59143337951359	75.8516991216399	1	0
32	78	98.5	1	0
