24	8.5	72.5
24	8.5	79
24	8.5	85.5
24	8.5	92
24	8.5	98.5
24	22.4	7.5
24	22.4	14
24	22.4	20.5
24	22.4	27
24	22.4	33.5
24	22.4	40
24	22.4	46.5
24	22.4	53
24	22.4	59.5
24	22.4	66
24	22.4	72.5
24	22.4	79
24	22.4	85.5
24	22.4	92
24	22.4	98.5
24	36.3	7.5
24	36.3	14
24	36.3	20.5
24	36.3	27
24	36.3	33.5
24	36.3	40
24	36.3	46.5
24	36.3	53
24	36.3	59.5
24	36.3	66
24	36.3	72.5
24	36.3	79
24	36.3	85.5
24	36.3	92
24	36.3	98.5
24	50.2	7.5
24	50.2	14
24	50.2	20.5
24	50.2	27
24	50.2	33.5
24	50.2	40
24	50.2	46.5
24	50.2	53
24	50.2	59.5
24	50.2	66
24	50.2	72.5
24	50.2	79
24	50.2	85.5
24	50.2	92
24	50.2	98.5
24	64.1	7.5
24	64.1	14
24	64.1	20.5
24	64.1	27
24	64.1	33.5
24	64.1	40
24	64.1	46.5
24	64.1	53
24	64.1	59.5
24	64.1	66
24	64.1	72.5
24	64.1	79
24	64.1	85.5
24	64.1	92
24	64.1	98.5
24	78	7.5
24	78	14
24	78	20.5
24	78	27
24	78	33.5
24	78	40
24	78	46.5
24	78	53
24	78	59.5
24	78	66
24	78	72.5
24	78	79
24	78	85.5
24	78	92
24	78	98.5
24	91.9	7.5
24	91.9	14
24	91.9	20.5
24	91.9	27
24	91.9	33.5
24	91.9	40
24	91.9	46.5
24	91.9	53
24	91.9	59.5
24	91.9	66
24	91.9	72.5
24	91.9	79
24	91.9	85.5
24	91.9	92
24	91.9	98.5
32	8.5	7.5
32	8.5	14
32	8.5	20.5
32	8.5	27
32	8.5	33.5
32	8.5	40
32	8.5	46.5
32	8.5	53
32	8.5	59.5
32	8.5	66
32	8.5	72.5
32	8.5	79
32	8.5	85.5
32	8.5	92
32	8.5	98.5
32	22.4	7.5
32	22.4	14
32	22.4	20.5
32	22.4	27
32	22.4	33.5
32	22.4	40
32	22.4	46.5
32	22.4	53
32	22.4	59.5
32	22.4	66
32	22.4	72.5
32	22.4	79
32	22.4	85.5
32	22.4	92
32	22.4	98.5
32	36.3	7.5
32	36.3	14
32	36.3	20.5
32	36.3	27
32	36.3	33.5
32	36.3	40
32	36.3	46.5
32	36.3	53
32	36.3	59.5
32	36.3	66
32	36.3	72.5
32	36.3	79
32	36.3	85.5
32	36.3	92
32	36.3	98.5
32	50.2	7.5
32	50.2	14
32	50.2	20.5
32	50.2	27
32	50.2	33.5
32	50.2	40
32	50.2	46.5
32	50.2	53
32	50.2	59.5
32	50.2	66
32	50.2	72.5
32	50.2	79
32	50.2	85.5
32	50.2	92
32	50.2	98.5
32	64.1	7.5
32	64.1	14
32	64.1	20.5
32	64.1	27
32	64.1	33.5
32	64.1	40
32	64.1	46.5
32	64.1	53
32	64.1	59.5
32	64.1	66
32	64.1	72.5
32	64.1	79
32	64.1	85.5
32	64.1	92
32	64.1	98.5
32	78	7.5
32	78	14
32	78	20.5
32	78	27
32	78	33.5
32	78	40
32	78	46.5
32	78	53
32	78	59.5
32	78	66
32	78	72.5
32	78	79
32	78	85.5
32	78	92
32	78	98.5
32	91.9	7.5
32	91.9	14
32	91.9	20.5
32	91.9	27
32	91.9	33.5
32	91.9	40
32	91.9	46.5
32	91.9	53
32	91.9	59.5
32	91.9	66
32	91.9	72.5
32	91.9	79
32	91.9	85.5
32	91.9	92
32	91.9	98.5
40	8.5	7.5
40	8.5	14
40	8.5	20.5
40	8.5	27
40	8.5	33.5
40	8.5	40
40	8.5	46.5
40	8.5	53
40	8.5	59.5
40	8.5	66
40	8.5	72.5
40	8.5	79
40	8.5	85.5
40	8.5	92
40	8.5	98.5
40	22.4	7.5
40	22.4	14
40	22.4	20.5
40	22.4	27
40	22.4	33.5
40	22.4	40
40	22.4	46.5
40	22.4	53
40	22.4	59.5
40	22.4	66
40	22.4	72.5
40	22.4	79
40	22.4	85.5
40	22.4	92
40	22.4	98.5
40	36.3	7.5
40	36.3	14
40	36.3	20.5
40	36.3	27
40	36.3	33.5
40	36.3	40
40	36.3	46.5
40	36.3	53
40	36.3	59.5
40	36.3	66
40	36.3	72.5
40	36.3	79
40	36.3	85.5
40	36.3	92
40	36.3	98.5
40	50.2	7.5
40	50.2	14
40	50.2	20.5
40	50.2	27
40	50.2	33.5
40	50.2	40
40	50.2	46.5
40	50.2	53
40	50.2	59.5
40	50.2	66
40	50.2	72.5
40	50.2	79
40	50.2	85.5
40	50.2	92
40	50.2	98.5
40	64.1	7.5
40	64.1	14
40	64.1	20.5
40	64.1	27
40	64.1	33.5
40	64.1	40
40	64.1	46.5
40	64.1	53
40	64.1	59.5
40	64.1	66
40	64.1	72.5
40	64.1	79
40	64.1	85.5
40	64.1	92
40	64.1	98.5
40	78	7.5
40	78	14
40	78	20.5
40	78	27
40	78	33.5
40	78	40
40	78	46.5
40	78	53
40	78	59.5
40	78	66
40	78	72.5
40	78	79
40	78	85.5
40	78	92
40	78	98.5
40	91.9	7.5
40	91.9	14
40	91.9	20.5
40	91.9	27
40	91.9	33.5
40	91.9	40
40	91.9	46.5
40	91.9	53
40	91.9	59.5
40	91.9	66
40	91.9	72.5
40	91.9	79
40	91.9	85.5
40	91.9	92
40	91.9	98.5
48	8.5	7.5
48	8.5	14
48	8.5	20.5
48	8.5	27
48	8.5	33.5
48	8.5	40
48	8.5	46.5
48	8.5	53
48	8.5	59.5
48	8.5	66
48	8.5	72.5
48	8.5	79
48	8.5	85.5
48	8.5	92
48	8.5	98.5
48	22.4	7.5
48	22.4	14
48	22.4	20.5
48	22.4	27
48	22.4	33.5
48	22.4	40
48	22.4	46.5
48	22.4	53
48	22.4	59.5
48	22.4	66
48	22.4	72.5
48	22.4	79
48	22.4	85.5
48	22.4	92
48	22.4	98.5
48	36.3	7.5
48	36.3	14
48	36.3	20.5
48	36.3	27
48	36.3	33.5
48	36.3	40
48	36.3	46.5
48	36.3	53
48	36.3	59.5
48	36.3	66
48	36.3	72.5
48	36.3	79
48	36.3	85.5
48	36.3	92
48	36.3	98.5
48	50.2	7.5
48	50.2	14
48	50.2	20.5
48	50.2	27
48	50.2	33.5
48	50.2	40
48	50.2	46.5
48	50.2	53
48	50.2	59.5
48	50.2	66
48	50.2	72.5
48	50.2	79
48	50.2	85.5
48	50.2	92
48	50.2	98.5
48	64.1	7.5
48	64.1	14
48	64.1	20.5
48	64.1	27
48	64.1	33.5
48	64.1	40
48	64.1	46.5
48	64.1	53
48	64.1	59.5
48	64.1	66
48	64.1	72.5
48	64.1	79
48	64.1	85.5
48	64.1	92
48	64.1	98.5
48	78	7.5
48	78	14
48	78	20.5
48	78	27
48	78	33.5
48	78	40
48	78	46.5
48	78	53
48	78	59.5
48	78	66
48	78	72.5
48	78	79
48	78	85.5
48	78	92
48	78	98.5
48	91.9	7.5
48	91.9	14
48	91.9	20.5
48	91.9	27
48	91.9	33.5
48	91.9	40
48	91.9	46.5
48	91.9	53
48	91.9	59.5
48	91.9	66
48	91.9	72.5
48	91.9	79
48	91.9	85.5
48	91.9	92
48	91.9	98.5
56	8.5	7.5
56	8.5	14
56	8.5	20.5
56	8.5	27
56	8.5	33.5
56	8.5	40
56	8.5	46.5
56	8.5	53
56	8.5	59.5
56	8.5	66
56	8.5	72.5
56	8.5	79
56	8.5	85.5
56	8.5	92
56	8.5	98.5
56	22.4	7.5
56	22.4	14
56	22.4	20.5
56	22.4	27
56	22.4	33.5
56	22.4	40
56	22.4	46.5
56	22.4	53
56	22.4	59.5
56	22.4	66
56	22.4	72.5
56	22.4	79
56	22.4	85.5
56	22.4	92
56	22.4	98.5
56	36.3	7.5
56	36.3	14
56	36.3	20.5
56	36.3	27
56	36.3	33.5
56	36.3	40
56	36.3	46.5
56	36.3	53
56	36.3	59.5
56	36.3	66
56	36.3	72.5
56	36.3	79
56	36.3	85.5
56	36.3	92
56	36.3	98.5
56	50.2	7.5
56	50.2	14
56	50.2	20.5
56	50.2	27
56	50.2	33.5
56	50.2	40
56	50.2	46.5
56	50.2	53
56	50.2	59.5
56	50.2	66
56	50.2	72.5
56	50.2	79
56	50.2	85.5
56	50.2	92
56	50.2	98.5
56	64.1	7.5
56	64.1	14
56	64.1	20.5
56	64.1	27
56	64.1	33.5
56	64.1	40
56	64.1	46.5
56	64.1	53
56	64.1	59.5
56	64.1	66
56	64.1	72.5
56	64.1	79
56	64.1	85.5
56	64.1	92
56	64.1	98.5
56	78	7.5
56	78	14
56	78	20.5
56	78	27
56	78	33.5
56	78	40
56	78	46.5
56	78	53
56	78	59.5
56	78	66
56	78	72.5
56	78	79
56	78	85.5
56	78	92
56	78	98.5
56	91.9	7.5
56	91.9	14
56	91.9	20.5
56	91.9	27
56	91.9	33.5
56	91.9	40
56	91.9	46.5
56	91.9	53
56	91.9	59.5
56	91.9	66
56	91.9	72.5
56	91.9	79
56	91.9	85.5
56	91.9	92
56	91.9	98.5
64	8.5	7.5
64	8.5	14
64	8.5	20.5
64	8.5	27
64	8.5	33.5
64	8.5	40
64	8.5	46.5
64	8.5	53
64	8.5	59.5
64	8.5	66
64	8.5	72.5
64	8.5	79
64	8.5	85.5
64	8.5	92
64	8.5	98.5
64	22.4	7.5
64	22.4	14
64	22.4	20.5
64	22.4	27
64	22.4	33.5
64	22.4	40
64	22.4	46.5
64	22.4	53
64	22.4	59.5
64	22.4	66
64	22.4	72.5
64	22.4	79
64	22.4	85.5
64	22.4	92
64	22.4	98.5
64	36.3	7.5
64	36.3	14
64	36.3	20.5
64	36.3	27
64	36.3	33.5
64	36.3	40
64	36.3	46.5
64	36.3	53
64	36.3	59.5
64	36.3	66
64	36.3	72.5
64	36.3	79
64	36.3	85.5
64	36.3	92
64	36.3	98.5
64	50.2	7.5
64	50.2	14
64	50.2	20.5
64	50.2	27
64	50.2	33.5
64	50.2	40
64	50.2	46.5
64	50.2	53
64	50.2	59.5
64	50.2	66
64	50.2	72.5
64	50.2	79
64	50.2	85.5
64	50.2	92
64	50.2	98.5
64	64.1	7.5
64	64.1	14
64	64.1	20.5
64	64.1	27
64	64.1	33.5
64	64.1	40
64	64.1	46.5
64	64.1	53
64	64.1	59.5
64	64.1	66
64	64.1	72.5
64	64.1	79
64	64.1	85.5
64	64.1	92
64	64.1	98.5
64	78	7.5
64	78	14
64	78	20.5
64	78	27
64	78	33.5
64	78	40
64	78	46.5
64	78	53
64	78	59.5
64	78	66
64	78	72.5
64	78	79
64	78	85.5
64	78	92
64	78	98.5
64	91.9	7.5
64	91.9	14
64	91.9	20.5
64	91.9	27
64	91.9	33.5
64	91.9	40
64	91.9	46.5
64	91.9	53
64	91.9	59.5
64	91.9	66
64	91.9	72.5
64	91.9	79
64	91.9	85.5
64	91.9	92
64	91.9	98.5
72	8.5	7.5
72	8.5	14
72	8.5	20.5
72	8.5	27
72	8.5	33.5
72	8.5	40
72	8.5	46.5
72	8.5	53
72	8.5	59.5
72	8.5	66
72	8.5	72.5
72	8.5	79
72	8.5	85.5
72	8.5	92
72	8.5	98.5
72	22.4	7.5
72	22.4	14
72	22.4	20.5
72	22.4	27
72	22.4	33.5
72	22.4	40
72	22.4	46.5
72	22.4	53
72	22.4	59.5
72	22.4	66
72	22.4	72.5
72	22.4	79
72	22.4	85.5
72	22.4	92
72	22.4	98.5
72	36.3	7.5
72	36.3	14
72	36.3	20.5
72	36.3	27
72	36.3	33.5
72	36.3	40
72	36.3	46.5
72	36.3	53
72	36.3	59.5
72	36.3	66
72	36.3	72.5
72	36.3	79
72	36.3	85.5
72	36.3	92
72	36.3	98.5
72	50.2	7.5
72	50.2	14
72	50.2	20.5
72	50.2	27
72	50.2	33.5
72	50.2	40
72	50.2	46.5
72	50.2	53
72	50.2	59.5
72	50.2	66
72	50.2	72.5
72	50.2	79
72	50.2	85.5
72	50.2	92
72	50.2	98.5
72	64.1	7.5
72	64.1	14
72	64.1	20.5
72	64.1	27
72	64.1	33.5
72	64.1	40
72	64.1	46.5
72	64.1	53
72	64.1	59.5
72	64.1	66
72	64.1	72.5
72	64.1	79
72	64.1	85.5
72	64.1	92
72	64.1	98.5
72	78	7.5
72	78	14
72	78	20.5
72	78	27
72	78	33.5
72	78	40
72	78	46.5
72	78	53
72	78	59.5
72	78	66
72	78	72.5
72	78	79
72	78	85.5
72	78	92
72	78	98.5
72	91.9	7.5
72	91.9	14
72	91.9	20.5
72	91.9	27
72	91.9	33.5
72	91.9	40
72	91.9	46.5
72	91.9	53
72	91.9	59.5
72	91.9	66
72	91.9	72.5
72	91.9	79
72	91.9	85.5
72	91.9	92
72	91.9	98.5
80	8.5	7.5
80	8.5	14
80	8.5	20.5
80	8.5	27
80	8.5	33.5
80	8.5	40
80	8.5	46.5
80	8.5	53
80	8.5	59.5
80	8.5	66
80	8.5	72.5
80	8.5	79
80	8.5	85.5
80	8.5	92
80	8.5	98.5
80	22.4	7.5
80	22.4	14
80	22.4	20.5
80	22.4	27
80	22.4	33.5
80	22.4	40
80	22.4	46.5
80	22.4	53
80	22.4	59.5
80	22.4	66
80	22.4	72.5
80	22.4	79
80	22.4	85.5
80	22.4	92
80	22.4	98.5
80	36.3	7.5
80	36.3	14
80	36.3	20.5
80	36.3	27
80	36.3	33.5
80	36.3	40
80	36.3	46.5
80	36.3	53
80	36.3	59.5
80	36.3	66
80	36.3	72.5
80	36.3	79
80	36.3	85.5
80	36.3	92
80	36.3	98.5
80	50.2	7.5
80	50.2	14
80	50.2	20.5
80	50.2	27
80	50.2	33.5
80	50.2	40
80	50.2	46.5
80	50.2	53
80	50.2	59.5
80	50.2	66
80	50.2	72.5
80	50.2	79
80	50.2	85.5
80	50.2	92
80	50.2	98.5
80	64.1	7.5
80	64.1	14
80	64.1	20.5
80	64.1	27
80	64.1	33.5
80	64.1	40
80	64.1	46.5
80	64.1	53
80	64.1	59.5
80	64.1	66
80	64.1	72.5
80	64.1	79
80	64.1	85.5
80	64.1	92
80	64.1	98.5
80	78	7.5
80	78	14
80	78	20.5
80	78	27
80	78	33.5
80	78	40
80	78	46.5
80	78	53
80	78	59.5
80	78	66
80	78	72.5
80	78	79
80	78	85.5
80	78	92
80	78	98.5
80	91.9	7.5
80	91.9	14
80	91.9	20.5
80	91.9	27
80	91.9	33.5
80	91.9	40
80	91.9	46.5
80	91.9	53
80	91.9	59.5
80	91.9	66
80	91.9	72.5
80	91.9	79
80	91.9	85.5
80	91.9	92
80	91.9	98.5
88	8.5	7.5
88	8.5	14
88	8.5	20.5
88	8.5	27
88	8.5	33.5
88	8.5	40
88	8.5	46.5
88	8.5	53
88	8.5	59.5
88	8.5	66
88	8.5	72.5
88	8.5	79
88	8.5	85.5
88	8.5	92
88	8.5	98.5
88	22.4	7.5
88	22.4	14
88	22.4	20.5
88	22.4	27
88	22.4	33.5
88	22.4	40
88	22.4	46.5
88	22.4	53
88	22.4	59.5
88	22.4	66
88	22.4	72.5
88	22.4	79
88	22.4	85.5
88	22.4	92
88	22.4	98.5
88	36.3	7.5
88	36.3	14
88	36.3	20.5
88	36.3	27
88	36.3	33.5
88	36.3	40
88	36.3	46.5
88	36.3	53
88	36.3	59.5
88	36.3	66
88	36.3	72.5
88	36.3	79
88	36.3	85.5
88	36.3	92
88	36.3	98.5
88	50.2	7.5
88	50.2	14
88	50.2	20.5
88	50.2	27
88	50.2	33.5
88	50.2	40
88	50.2	46.5
88	50.2	53
88	50.2	59.5
88	50.2	66
88	50.2	72.5
88	50.2	79
88	50.2	85.5
88	50.2	92
88	50.2	98.5
88	64.1	7.5
88	64.1	14
88	64.1	20.5
88	64.1	27
88	64.1	33.5
88	64.1	40
88	64.1	46.5
88	64.1	53
88	64.1	59.5
88	64.1	66
88	64.1	72.5
88	64.1	79
88	64.1	85.5
88	64.1	92
88	64.1	98.5
88	78	7.5
88	78	14
88	78	20.5
88	78	27
88	78	33.5
88	78	40
88	78	46.5
88	78	53
88	78	59.5
88	78	66
88	78	72.5
88	78	79
88	78	85.5
88	78	92
88	78	98.5
88	91.9	7.5
88	91.9	14
88	91.9	20.5
88	91.9	27
88	91.9	33.5
88	91.9	40
88	91.9	46.5
88	91.9	53
88	91.9	59.5
88	91.9	66
88	91.9	72.5
88	91.9	79
88	91.9	85.5
88	91.9	92
88	91.9	98.5
96	8.5	7.5
96	8.5	14
96	8.5	20.5
96	8.5	27
96	8.5	33.5
96	8.5	40
96	8.5	46.5
96	8.5	53
96	8.5	59.5
96	8.5	66
96	8.5	72.5
96	8.5	79
96	8.5	85.5
96	8.5	92
96	8.5	98.5
96	22.4	7.5
96	22.4	14
96	22.4	20.5
96	22.4	27
96	22.4	33.5
96	22.4	40
96	22.4	46.5
96	22.4	53
96	22.4	59.5
96	22.4	66
96	22.4	72.5
96	22.4	79
96	22.4	85.5
96	22.4	92
96	22.4	98.5
96	36.3	7.5
96	36.3	14
96	36.3	20.5
96	36.3	27
96	36.3	33.5
96	36.3	40
96	36.3	46.5
96	36.3	53
96	36.3	59.5
96	36.3	66
96	36.3	72.5
96	36.3	79
96	36.3	85.5
96	36.3	92
96	36.3	98.5
96	50.2	7.5
96	50.2	14
96	50.2	20.5
96	50.2	27
96	50.2	33.5
96	50.2	40
96	50.2	46.5
96	50.2	53
96	50.2	59.5
96	50.2	66
96	50.2	72.5
96	50.2	79
96	50.2	85.5
96	50.2	92
96	50.2	98.5
96	64.1	7.5
96	64.1	14
96	64.1	20.5
96	64.1	27
96	64.1	33.5
96	64.1	40
96	64.1	46.5
96	64.1	53
96	64.1	59.5
96	64.1	66
96	64.1	72.5
96	64.1	79
96	64.1	85.5
96	64.1	92
96	64.1	98.5
96	78	7.5
96	78	14
96	78	20.5
96	78	27
96	78	33.5
96	78	40
96	78	46.5
96	78	53
96	78	59.5
96	78	66
96	78	72.5
96	78	79
96	78	85.5
96	78	92
96	78	98.5
96	91.9	7.5
96	91.9	14
96	91.9	20.5
96	91.9	27
96	91.9	33.5
96	91.9	40
96	91.9	46.5
96	91.9	53
96	91.9	59.5
96	91.9	66
96	91.9	72.5
96	91.9	79
96	91.9	85.5
96	91.9	92
96	91.9	98.5
4	15.5	7.5
4	15.5	14
4	15.5	20.5
4	15.5	27
4	15.5	33.5
4	15.5	40
4	15.5	46.5
4	15.5	53
4	15.5	59.5
4	15.5	66
4	15.5	72.5
4	15.5	79
4	15.5	85.5
4	15.5	92
4	15.5	98.5
4	29.4	7.5
4	29.4	14
4	29.4	20.5
4	29.4	27
4	29.4	33.5
4	29.4	40
4	29.4	46.5
4	29.4	53
4	29.4	59.5
4	29.4	66
4	29.4	72.5
4	29.4	79
4	29.4	85.5
4	29.4	92
4	29.4	98.5
4	43.3	7.5
4	43.3	14
4	43.3	20.5
4	43.3	27
4	43.3	33.5
4	43.3	40
4	43.3	46.5
4	43.3	53
4	43.3	59.5
4	43.3	66
4	43.3	72.5
4	43.3	79
4	43.3	85.5
4	43.3	92
4	43.3	98.5
4	57.2	7.5
4	57.2	14
4	57.2	20.5
4	57.2	27
4	57.2	33.5
4	57.2	40
4	57.2	46.5
4	57.2	53
4	57.2	59.5
4	57.2	66
4	57.2	72.5
4	57.2	79
4	57.2	85.5
4	57.2	92
4	57.2	98.5
4	71.1	7.5
4	71.1	14
4	71.1	20.5
4	71.1	27
4	71.1	33.5
4	71.1	40
4	71.1	46.5
4	71.1	53
4	71.1	59.5
4	71.1	66
4	71.1	72.5
4	71.1	79
4	71.1	85.5
4	71.1	92
4	71.1	98.5
4	85	7.5
4	85	14
4	85	20.5
4	85	27
4	85	33.5
4	85	40
4	85	46.5
4	85	53
4	85	59.5
4	85	66
4	85	72.5
4	85	79
4	85	85.5
4	85	92
4	85	98.5
4	98.9	7.5
4	98.9	14
4	98.9	20.5
4	98.9	27
4	98.9	33.5
4	98.9	40
4	98.9	46.5
4	98.9	53
4	98.9	59.5
4	98.9	66
4	98.9	72.5
4	98.9	79
4	98.9	85.5
4	98.9	92
4	98.9	98.5
12	15.5	7.5
12	15.5	14
12	15.5	20.5
12	15.5	27
12	15.5	33.5
12	15.5	40
12	15.5	46.5
12	15.5	53
12	15.5	59.5
12	15.5	66
12	15.5	72.5
12	15.5	79
12	15.5	85.5
12	15.5	92
12	15.5	98.5
12	29.4	7.5
12	29.4	14
12	29.4	20.5
12	29.4	27
12	29.4	33.5
12	29.4	40
12	29.4	46.5
12	29.4	53
12	29.4	59.5
12	29.4	66
12	29.4	72.5
12	29.4	79
12	29.4	85.5
12	29.4	92
12	29.4	98.5
12	43.3	7.5
12	43.3	14
12	43.3	20.5
12	43.3	27
12	43.3	33.5
12	43.3	40
12	43.3	46.5
12	43.3	53
12	43.3	59.5
12	43.3	66
12	43.3	72.5
12	43.3	79
12	43.3	85.5
12	43.3	92
12	43.3	98.5
12	57.2	7.5
12	57.2	14
12	57.2	20.5
12	57.2	27
12	57.2	33.5
12	57.2	40
12	57.2	46.5
12	57.2	53
12	57.2	59.5
12	57.2	66
12	57.2	72.5
12	57.2	79
12	57.2	85.5
12	57.2	92
12	57.2	98.5
12	71.1	7.5
12	71.1	14
12	71.1	20.5
12	71.1	27
12	71.1	33.5
12	71.1	40
12	71.1	46.5
12	71.1	53
12	71.1	59.5
12	71.1	66
12	71.1	72.5
12	71.1	79
12	71.1	85.5
12	71.1	92
12	71.1	98.5
12	85	7.5
12	85	14
12	85	20.5
12	85	27
12	85	33.5
12	85	40
12	85	46.5
12	85	53
12	85	59.5
12	85	66
12	85	72.5
12	85	79
12	85	85.5
12	85	92
12	85	98.5
12	98.9	7.5
12	98.9	14
12	98.9	20.5
12	98.9	27
12	98.9	33.5
12	98.9	40
12	98.9	46.5
12	98.9	53
12	98.9	59.5
12	98.9	66
12	98.9	72.5
12	98.9	79
12	98.9	85.5
12	98.9	92
12	98.9	98.5
20	15.5	7.5
20	15.5	14
20	15.5	20.5
20	15.5	27
20	15.5	33.5
20	15.5	40
20	15.5	46.5
20	15.5	53
20	15.5	59.5
20	15.5	66
20	15.5	72.5
20	15.5	79
20	15.5	85.5
20	15.5	92
20	15.5	98.5
20	29.4	7.5
20	29.4	14
20	29.4	20.5
20	29.4	27
20	29.4	33.5
20	29.4	40
20	29.4	46.5
20	29.4	53
20	29.4	59.5
20	29.4	66
20	29.4	72.5
20	29.4	79
20	29.4	85.5
20	29.4	92
20	29.4	98.5
20	43.3	7.5
20	43.3	14
20	43.3	20.5
20	43.3	27
20	43.3	33.5
20	43.3	40
20	43.3	46.5
20	43.3	53
20	43.3	59.5
20	43.3	66
20	43.3	72.5
20	43.3	79
20	43.3	85.5
20	43.3	92
20	43.3	98.5
20	57.2	7.5
20	57.2	14
20	57.2	20.5
20	57.2	27
20	57.2	33.5
20	57.2	40
20	57.2	46.5
20	57.2	53
20	57.2	59.5
20	57.2	66
20	57.2	72.5
20	57.2	79
20	57.2	85.5
20	57.2	92
20	57.2	98.5
20	71.1	7.5
20	71.1	14
20	71.1	20.5
20	71.1	27
20	71.1	33.5
20	71.1	40
20	71.1	46.5
20	71.1	53
20	71.1	59.5
20	71.1	66
20	71.1	72.5
20	71.1	79
20	71.1	85.5
20	71.1	92
20	71.1	98.5
20	85	7.5
20	85	14
20	85	20.5
20	85	27
20	85	33.5
20	85	40
20	85	46.5
20	85	53
20	85	59.5
20	85	66
20	85	72.5
20	85	79
20	85	85.5
20	85	92
20	85	98.5
20	98.9	7.5
20	98.9	14
20	98.9	20.5
20	98.9	27
20	98.9	33.5
20	98.9	40
20	98.9	46.5
20	98.9	53
20	98.9	59.5
20	98.9	66
20	98.9	72.5
20	98.9	79
20	98.9	85.5
20	98.9	92
20	98.9	98.5
28	15.5	7.5
28	15.5	14
28	15.5	20.5
28	15.5	27
28	15.5	33.5
28	15.5	40
28	15.5	46.5
28	15.5	53
28	15.5	59.5
28	15.5	66
28	15.5	72.5
28	15.5	79
28	15.5	85.5
28	15.5	92
28	15.5	98.5
28	29.4	7.5
28	29.4	14
28	29.4	20.5
