77,0,0,0,0,0,0,926,926,74,0
78,0,0,0,0,0,0,926,926,74,0
79,2,0,0,2,0,0,924,924,76,0
80,0,0,0,0,0,0,924,924,76,0
81,3,0,0,3,0,0,921,921,79,0
82,0,1,0,0,0,0,922,922,78,0
83,3,0,0,3,0,0,919,919,81,0
84,1,0,0,1,0,0,918,918,82,0
85,0,0,0,0,0,0,918,918,82,0
86,2,0,0,2,0,0,916,916,84,0
87,2,0,0,2,0,0,914,914,86,0
88,1,0,0,1,0,0,913,913,87,0
89,1,0,0,1,0,0,912,912,88,0
90,0,0,0,0,0,0,912,912,88,0
91,0,0,0,0,0,0,912,912,88,0
92,2,0,0,2,0,0,910,910,90,0
93,2,0,0,2,0,0,908,908,92,0
94,0,0,0,0,0,0,908,908,92,0
95,0,0,0,0,0,0,908,908,92,0
96,0,0,0,0,0,0,908,908,92,0
97,0,0,0,0,0,0,908,908,92,0
98,0,0,0,0,0,0,908,908,92,0
99,2,1,0,2,0,0,907,907,93,0
100,0,0,0,0,0,0,907,907,93,0
101,0,0,0,0,0,0,907,907,93,0
102,1,0,0,1,0,0,906,906,94,0
103,0,0,0,0,0,0,906,906,94,0
104,0,0,0,0,0,0,906,906,94,0
105,0,0,0,0,0,0,906,906,94,0
106,0,0,0,0,0,0,906,906,94,0
107,3,0,0,3,0,0,903,903,97,0
108,0,0,1,0,0,0,903,903,97,0
109,0,0,0,0,0,0,903,903,97,0
110,1,0,0,1,0,0,902,902,98,0
111,1,2,0,1,0,0,903,903,97,0
112,0,0,0,0,0,0,903,903,97,0
113,1,0,0,1,0,0,902,902,98,0
114,0,0,0,0,0,0,902,902,98,0
115,1,0,0,1,0,0,901,901,99,0
116,1,0,0,1,0,0,900,900,100,0
117,0,0,0,0,0,0,900,900,100,0
118,4,0,0,4,0,0,896,896,104,0
119,1,0,0,1,0,0,895,895,105,0
120,0,0,0,0,0,0,895,895,105,0
121,0,0,0,0,0,0,895,895,105,0
122,2,0,0,2,0,0,893,893,107,0
123,0,0,0,0,0,0,893,893,107,0
124,2,0,0,2,0,0,891,891,109,0
125,2,0,0,2,0,0,889,889,111,0
126,0,0,0,0,0,0,889,889,111,0
127,1,0,0,1,0,0,888,888,112,0
128,0,0,0,0,0,0,888,888,112,0
129,1,0,0,1,0,0,887,887,113,0
130,2,0,0,2,0,0,885,885,115,0
131,0,0,0,0,0,0,885,885,115,0
132,2,0,0,2,0,0,883,883,117,0
133,0,0,0,0,0,0,883,883,117,0
134,1,0,0,1,0,0,882,882,118,0
135,1,0,0,1,0,0,881,881,119,0
136,1,0,0,1,0,0,880,880,120,0
137,0,0,0,0,0,0,880,880,120,0
138,1,1,0,1,0,0,880,880,120,0
139,0,0,0,0,0,0,880,880,120,0
140,0,0,0,0,0,0,880,880,120,0
141,1,0,0,1,0,0,879,879,121,0
142,2,1,0,2,0,0,878,878,122,0
143,2,0,0,2,0,0,876,876,124,0
144,0,0,0,0,0,0,876,876,124,0
145,0,0,0,0,0,0,876,876,124,0
146,1,0,0,1,0,0,875,875,125,0
147,1,0,0,1,0,0,874,874,126,0
148,1,0,0,1,0,0,873,873,127,0
149,1,0,0,1,0,0,872,872,128,0
150,0,1,0,0,0,0,873,873,127,0
151,2,0,0,2,0,0,871,871,129,0
152,0,0,0,0,0,0,871,871,129,0
153,0,0,0,0,0,0,871,871,129,0
154,0,0,0,0,0,0,871,871,129,0
155,1,0,0,1,0,0,870,870,130,0
156,2,0,0,2,0,0,868,868,132,0
157,1,0,0,1,0,0,867,867,133,0
158,1,0,0,1,0,0,866,866,134,0
159,0,1,0,0,0,0,867,867,133,0
160,0,0,0,0,0,0,867,867,133,0
161,1,0,0,1,0,0,866,866,134,0
162,0,0,0,0,0,0,866,866,134,0
163,0,0,0,0,0,0,866,866,134,0
164,0,0,0,0,0,0,866,866,134,0
165,0,0,0,0,0,0,866,866,134,0
166,0,1,0,0,0,0,867,867,133,0
167,0,0,0,0,0,0,867,867,133,0
168,0,0,0,0,0,0,867,867,133,0
169,0,0,0,0,0,0,867,867,133,0
170,1,1,0,1,0,0,867,867,133,0
171,1,0,0,1,0,0,866,866,134,0
172,0,0,0,0,0,0,866,866,134,0
173,1,0,0,1,0,0,865,865,135,0
174,0,0,0,0,0,0,865,865,135,0
175,1,0,0,1,0,0,864,864,136,0
176,1,1,0,1,0,0,864,864,136,0
177,1,0,0,1,0,0,863,863,137,0
178,0,0,0,0,0,0,863,863,137,0
179,0,0,0,0,0,0,863,863,137,0
180,0,0,0,0,0,0,863,863,137,0
181,1,0,0,1,0,0,862,862,138,0
182,1,1,0,1,0,0,862,862,138,0
183,0,1,0,0,0,0,863,863,137,0
184,1,0,0,1,0,0,862,862,138,0
185,0,0,0,0,0,0,862,862,138,0
186,0,0,0,0,0,0,862,862,138,0
187,0,0,0,0,0,0,862,862,138,0
188,0,0,0,0,0,0,862,862,138,0
189,0,0,0,0,0,0,862,862,138,0
190,1,0,0,1,0,0,861,861,139,0
191,1,1,0,1,0,0,861,861,139,0
192,1,0,0,1,0,0,860,860,140,0
193,0,0,0,0,0,0,860,860,140,0
194,0,0,0,0,0,0,860,860,140,0
195,0,1,0,0,0,0,861,861,139,0
196,0,0,1,0,0,0,861,861,139,0
197,2,0,0,2,0,0,859,859,141,0
198,1,1,0,1,0,0,859,859,141,0
199,0,0,0,0,0,0,859,859,141,0
200,1,0,0,1,0,0,858,858,142,0
201,1,0,1,1,0,0,857,857,143,0
202,0,0,0,0,0,0,857,857,143,0
203,1,0,0,1,0,0,856,856,144,0
204,0,0,0,0,0,0,856,856,144,0
205,0,0,0,0,0,0,856,856,144,0
206,0,0,0,0,0,0,856,856,144,0
207,0,0,0,0,0,0,856,856,144,0
208,1,0,0,1,0,0,855,855,145,0
209,0,0,0,0,0,0,855,855,145,0
210,1,0,0,1,0,0,854,854,146,0
211,3,0,0,3,0,0,851,851,149,0
212,0,1,0,0,0,0,852,852,148,0
213,0,0,0,0,0,0,852,852,148,0
214,0,1,0,0,0,0,853,853,147,0
215,0,1,0,0,0,0,854,854,146,0
216,0,0,0,0,0,0,854,854,146,0
217,1,0,0,1,0,0,853,853,147,0
218,0,1,0,0,0,0,854,854,146,0
219,2,1,0,2,0,0,853,853,147,0
220,1,0,0,1,0,0,852,852,148,0
221,0,0,0,0,0,0,852,852,148,0
222,2,0,0,2,0,0,850,850,150,0
223,0,0,0,0,0,0,850,850,150,0
224,2,0,0,2,0,0,848,848,152,0
225,0,1,0,0,0,0,849,849,151,0
226,1,0,0,1,0,0,848,848,152,0
227,0,0,0,0,0,0,848,848,152,0
228,1,0,0,1,0,0,847,847,153,0
229,0,0,0,0,0,0,847,847,153,0
230,1,1,1,1,0,0,847,847,153,0
231,1,0,0,1,0,0,846,846,154,0
232,1,0,0,1,0,0,845,845,155,0
233,0,0,0,0,0,0,845,845,155,0
234,0,0,0,0,0,0,845,845,155,0
235,2,0,0,2,0,0,843,843,157,0
236,0,0,0,0,0,0,843,843,157,0
237,1,0,0,1,0,0,842,842,158,0
238,1,0,0,1,0,0,841,841,159,0
239,0,0,0,0,0,0,841,841,159,0
240,1,0,0,1,0,0,840,840,160,0
241,0,0,0,0,0,0,840,840,160,0
242,1,0,0,1,0,0,839,839,161,0
243,0,0,0,0,0,0,839,839,161,0
244,0,0,0,0,0,0,839,839,161,0
245,0,0,0,0,0,0,839,839,161,0
246,0,1,0,0,0,0,840,840,160,0
247,1,0,0,1,0,0,839,839,161,0
248,0,1,0,0,0,0,840,840,160,0
249,0,1,0,0,0,0,841,841,159,0
250,0,0,0,0,0,0,841,841,159,0
251,0,0,0,0,0,0,841,841,159,0
252,0,0,0,0,0,0,841,841,159,0
253,2,0,0,2,0,0,839,839,161,0
254,2,0,0,2,0,0,837,837,163,0
255,1,0,0,1,0,0,836,836,164,0
256,0,0,0,0,0,0,836,836,164,0
257,2,0,0,2,0,0,834,834,166,0
258,2,0,0,2,0,0,832,832,168,0
259,4,1,0,4,0,0,829,829,171,0
260,0,0,0,0,0,0,829,829,171,0
261,0,0,0,0,0,0,829,829,171,0
262,1,0,0,1,0,0,828,828,172,0
263,0,0,0,0,0,0,828,828,172,0
264,0,0,1,0,0,0,828,828,172,0
265,0,0,0,0,0,0,828,828,172,0
266,0,1,0,0,0,0,829,829,171,0
267,1,1,0,1,0,0,829,829,171,0
268,1,0,0,1,0,0,828,828,172,0
269,0,0,0,0,0,0,828,828,172,0
270,0,0,0,0,0,0,828,828,172,0
271,0,0,0,0,0,0,828,828,172,0
272,0,0,0,0,0,0,828,828,172,0
273,1,0,0,1,0,0,827,827,173,0
274,0,1,1,0,0,0,828,828,172,0
275,1,0,0,1,0,0,827,827,173,0
276,1,1,0,1,0,0,827,827,173,0
277,3,1,0,3,0,0,825,825,175,0
278,0,0,0,0,0,0,825,825,175,0
279,2,0,0,2,0,0,823,823,177,0
280,0,1,0,0,0,0,824,824,176,0
281,0,0,0,0,0,0,824,824,176,0
282,0,0,0,0,0,0,824,824,176,0
283,0,0,0,0,0,0,824,824,176,0
284,0,0,0,0,0,0,824,824,176,0
285,0,0,0,0,0,0,824,824,176,0
286,0,0,0,0,0,0,824,824,176,0
287,1,0,0,1,0,0,823,823,177,0
288,0,0,0,0,0,0,823,823,177,0
289,1,1,0,1,0,0,823,823,177,0
290,4,0,0,4,0,0,819,819,181,0
291,0,0,0,0,0,0,819,819,181,0
292,0,0,0,0,0,0,819,819,181,0
293,0,0,0,0,0,0,819,819,181,0
294,2,0,0,2,0,0,817,817,183,0
295,0,0,0,0,0,0,817,817,183,0
296,0,0,0,0,0,0,817,817,183,0
297,2,1,0,2,0,0,816,816,184,0
298,1,0,0,1,0,0,815,815,185,0
299,0,0,0,0,0,0,815,815,185,0
300,0,0,0,0,0,0,815,815,185,0
301,1,0,0,1,0,0,814,814,186,0
302,1,0,0,1,0,0,813,813,187,0
303,2,0,0,2,0,0,811,811,189,0
304,2,0,0,2,0,0,809,809,191,0
305,1,0,0,1,0,0,808,808,192,0
306,0,1,0,0,0,0,809,809,191,0
307,1,0,1,1,0,0,808,808,192,0
308,0,0,0,0,0,0,808,808,192,0
309,1,0,0,1,0,0,807,807,193,0
310,0,1,0,0,0,0,808,808,192,0
311,1,0,0,1,0,0,807,807,193,0
312,0,0,0,0,0,0,807,807,193,0
313,0,1,0,0,0,0,808,808,192,0
314,2,0,0,2,0,0,806,806,194,0
315,1,0,0,1,0,0,805,805,195,0
316,0,0,0,0,0,0,805,805,195,0
317,1,1,0,1,0,0,805,805,195,0
318,1,2,0,1,0,0,806,806,194,0
319,0,1,0,0,0,0,807,807,193,0
320,1,0,0,1,0,0,806,806,194,0
321,1,0,0,1,0,0,805,805,195,0
322,1,1,0,1,0,0,805,805,195,0
323,1,0,0,1,0,0,804,804,196,0
324,1,0,0,1,0,0,803,803,197,0
325,0,0,0,0,0,0,803,803,197,0
326,0,0,0,0,0,0,803,803,197,0
327,1,0,0,1,0,0,802,802,198,0
328,0,0,0,0,0,0,802,802,198,0
329,0,0,0,0,0,0,802,802,198,0
330,0,0,0,0,0,0,802,802,198,0
331,0,0,0,0,0,0,802,802,198,0
332,1,0,0,1,0,0,801,801,199,0
333,0,1,0,0,0,0,802,802,198,0
334,1,0,0,1,0,0,801,801,199,0
335,0,0,0,0,0,0,801,801,199,0
336,1,0,0,1,0,0,800,800,200,0
337,0,0,0,0,0,0,800,800,200,0
338,1,0,0,1,0,0,799,799,201,0
339,1,0,0,1,0,0,798,798,202,0
340,1,1,0,1,0,0,798,798,202,0
341,1,1,0,1,0,0,798,798,202,0
342,1,0,0,1,0,0,797,797,203,0
343,0,0,0,0,0,0,797,797,203,0
344,0,0,0,0,0,0,797,797,203,0
345,0,0,0,0,0,0,797,797,203,0
346,1,0,0,1,0,0,796,796,204,0
347,0,0,0,0,0,0,796,796,204,0
348,0,0,0,0,0,0,796,796,204,0
349,0,0,0,0,0,0,796,796,204,0
350,0,0,0,0,0,0,796,796,204,0
351,0,1,0,0,0,0,797,797,203,0
352,2,0,0,2,0,0,795,795,205,0
353,0,0,0,0,0,0,795,795,205,0
354,0,0,0,0,0,0,795,795,205,0
355,1,0,0,1,0,0,794,794,206,0
356,0,0,0,0,0,0,794,794,206,0
357,0,0,0,0,0,0,794,794,206,0
358,0,0,0,0,0,0,794,794,206,0
359,0,0,0,0,0,0,794,794,206,0
360,1,0,0,1,0,0,793,793,207,0
361,1,0,0,1,0,0,792,792,208,0
362,1,0,0,1,0,0,791,791,209,0
363,0,0,0,0,0,0,791,791,209,0
364,1,0,0,1,0,0,790,790,210,0
365,1,1,0,1,0,0,790,790,210,0
366,0,0,0,0,0,0,790,790,210,0
367,0,0,0,0,0,0,790,790,210,0
368,0,1,0,0,0,0,791,791,209,0
369,4,1,0,4,0,0,788,788,212,0
370,0,0,0,0,0,0,788,788,212,0
371,2,0,0,2,0,0,786,786,214,0
372,0,0,0,0,0,0,786,786,214,0
373,0,0,0,0,0,0,786,786,214,0
374,0,0,0,0,0,0,786,786,214,0
375,2,0,0,2,0,0,784,784,216,0
376,2,0,0,2,0,0,782,782,218,0
377,0,0,0,0,0,0,782,782,218,0
378,1,2,0,1,0,0,783,783,217,0
379,0,1,0,0,0,0,784,784,216,0
380,0,0,1,0,0,0,784,784,216,0
381,0,0,0,0,0,0,784,784,216,0
382,1,0,0,1,0,0,783,783,217,0
383,0,0,0,0,0,0,783,783,217,0
384,0,0,0,0,0,0,783,783,217,0
385,1,1,0,1,0,0,783,783,217,0
386,0,0,0,0,0,0,783,783,217,0
387,1,1,0,1,0,0,783,783,217,0
388,2,0,0,2,0,0,781,781,219,0
389,1,0,0,1,0,0,780,780,220,0
390,0,0,0,0,0,0,780,780,220,0
391,2,2,0,2,0,0,780,780,220,0
392,0,0,0,0,0,0,780,780,220,0
393,1,0,0,1,0,0,779,779,221,0
394,0,0,1,0,0,0,779,779,221,0
395,0,1,0,0,0,0,780,780,220,0
396,1,0,0,1,0,0,779,779,221,0
397,1,0,0,1,0,0,778,778,222,0
398,0,0,0,0,0,0,778,778,222,0
399,0,1,0,0,0,0,779,779,221,0
400,1,1,0,1,0,0,779,779,221,0
401,2,0,0,2,0,0,777,777,223,0
402,0,0,0,0,0,0,777,777,223,0
403,2,0,1,2,0,0,775,775,225,0
404,1,1,0,1,0,0,775,775,225,0
405,0,0,0,0,0,0,775,775,225,0
406,0,0,0,0,0,0,775,775,225,0
407,1,0,0,1,0,0,774,774,226,0
408,1,0,0,1,0,0,773,773,227,0
409,0,0,0,0,0,0,773,773,227,0
410,0,0,0,0,0,0,773,773,227,0
411,0,0,0,0,0,0,773,773,227,0
412,1,0,0,1,0,0,772,772,228,0
413,0,0,0,0,0,0,772,772,228,0
414,1,0,0,1,0,0,771,771,229,0
415,2,0,0,2,0,0,769,769,231,0
416,0,0,0,0,0,0,769,769,231,0
417,1,0,0,1,0,0,768,768,232,0
418,2,1,0,2,0,0,767,767,233,0
419,0,0,0,0,0,0,767,767,233,0
420,3,0,0,3,0,0,764,764,236,0
421,0,0,0,0,0,0,764,764,236,0
422,2,0,0,2,0,0,762,762,238,0
423,0,0,0,0,0,0,762,762,238,0
424,1,0,0,1,0,0,761,761,239,0
425,0,1,0,0,0,0,762,762,238,0
426,1,0,0,1,0,0,761,761,239,0
427,1,1,0,1,0,0,761,761,239,0
428,0,0,0,0,0,0,761,761,239,0
429,0,1,0,0,0,0,762,762,238,0
430,0,1,0,0,0,0,763,763,237,0
431,2,1,0,2,0,0,762,762,238,0
432,0,0,0,0,0,0,762,762,238,0
433,1,1,0,1,0,0,762,762,238,0
434,1,1,0,1,0,0,762,762,238,0
435,0,0,0,0,0,0,762,762,238,0
436,0,1,0,0,0,0,763,763,237,0
437,0,0,0,0,0,0,763,763,237,0
438,2,0,0,2,0,0,761,761,239,0
439,0,0,0,0,0,0,761,761,239,0
440,2,0,0,2,0,0,759,759,241,0
441,0,0,0,0,0,0,759,759,241,0
442,3,1,0,3,0,0,757,757,243,0
443,1,0,0,1,0,0,756,756,244,0
444,2,0,1,2,0,0,754,754,246,0
445,1,1,0,1,0,0,754,754,246,0
446,1,0,0,1,0,0,753,753,247,0
447,0,0,0,0,0,0,753,753,247,0
448,1,1,0,1,0,0,753,753,247,0
449,0,1,0,0,0,0,754,754,246,0
450,0,0,0,0,0,0,754,754,246,0
451,2,0,0,2,0,0,752,752,248,0
452,0,0,0,0,0,0,752,752,248,0
453,0,0,0,0,0,0,752,752,248,0
454,0,0,0,0,0,0,752,752,248,0
455,0,0,0,0,0,0,752,752,248,0
456,2,0,0,2,0,0,750,750,250,0
457,1,0,0,1,0,0,749,749,251,0
458,2,0,0,2,0,0,747,747,253,0
459,0,0,0,0,0,0,747,747,253,0
460,0,2,0,0,0,0,749,749,251,0
461,0,1,0,0,0,0,750,750,250,0
462,0,0,0,0,0,0,750,750,250,0
463,0,0,0,0,0,0,750,750,250,0
464,0,1,0,0,0,0,751,751,249,0
465,1,0,0,1,0,0,750,750,250,0
466,0,0,0,0,0,0,750,750,250,0
467,0,0,0,0,0,0,750,750,250,0
468,0,1,0,0,0,0,751,751,249,0
469,1,0,0,1,0,0,750,750,250,0
470,0,0,0,0,0,0,750,750,250,0
471,0,0,0,0,0,0,750,750,250,0
472,0,0,1,0,0,0,750,750,250,0
473,0,0,0,0,0,0,750,750,250,0
474,1,0,0,1,0,0,749,749,251,0
475,1,0,0,1,0,0,748,748,252,0
476,1,0,0,1,0,0,747,747,253,0
477,1,0,0,1,0,0,746,746,254,0
478,0,0,0,0,0,0,746,746,254,0
479,0,0,0,0,0,0,746,746,254,0
480,0,0,0,0,0,0,746,746,254,0
481,1,0,0,1,0,0,745,745,255,0
482,0,1,0,0,0,0,746,746,254,0
483,1,0,0,1,0,0,745,745,255,0
484,0,0,0,0,0,0,745,745,255,0
485,0,0,0,0,0,0,745,745,255,0
486,1,0,0,1,0,0,744,744,256,0
487,1,0,0,1,0,0,743,743,257,0
488,2,0,0,2,0,0,741,741,259,0
489,0,0,0,0,0,0,741,741,259,0
490,1,0,0,1,0,0,740,740,260,0
491,2,1,0,2,0,0,739,739,261,0
492,2,0,0,2,0,0,737,737,263,0
493,0,1,0,0,0,0,738,738,262,0
494,0,0,0,0,0,0,738,738,262,0
495,0,0,0,0,0,0,738,738,262,0
496,1,1,0,1,0,0,738,738,262,0
497,0,1,0,0,0,0,739,739,261,0
498,0,1,0,0,0,0,740,740,260,0
499,2,0,0,2,0,0,738,738,262,0
500,2,1,0,2,0,0,737,737,263,0
501,2,1,0,2,0,0,736,736,264,0
502,1,0,0,1,0,0,735,735,265,0
503,1,0,0,1,0,0,734,734,266,0
504,0,1,1,0,0,0,735,735,265,0
505,1,1,0,1,0,0,735,735,265,0
506,2,0,0,2,0,0,733,733,267,0
507,2,0,0,2,0,0,731,731,269,0
508,1,0,0,1,0,0,730,730,270,0
509,1,0,0,1,0,0,729,729,271,0
510,2,0,0,2,0,0,727,727,273,0
511,0,0,0,0,0,0,727,727,273,0
512,2,0,0,2,0,0,725,725,275,0
513,2,0,0,2,0,0,723,723,277,0
514,1,0,0,1,0,0,722,722,278,0
515,2,0,0,2,0,0,720,720,280,0
516,0,0,0,0,0,0,720,720,280,0
517,3,0,0,3,0,0,717,717,283,0
518,0,2,0,0,0,0,719,719,281,0
519,0,1,0,0,0,0,720,720,280,0
520,1,1,0,1,0,0,720,720,280,0
521,1,0,0,1,0,0,719,719,281,0
522,1,0,0,1,0,0,718,718,282,0
523,1,0,0,1,0,0,717,717,283,0
524,1,0,0,1,0,0,716,716,284,0
525,0,1,0,0,0,0,717,717,283,0
526,1,0,0,1,0,0,716,716,284,0
527,1,0,0,1,0,0,715,715,285,0
528,1,0,0,1,0,0,714,714,286,0
529,0,0,0,0,0,0,714,714,286,0
530,0,0,0,0,0,0,714,714,286,0
531,0,0,0,0,0,0,714,714,286,0
532,1,0,0,1,0,0,713,713,287,0
533,0,0,0,0,0,0,713,713,287,0
534,1,0,0,1,0,0,712,712,288,0
535,0,1,0,0,0,0,713,713,287,0
536,2,0,0,2,0,0,711,711,289,0
537,1,0,0,1,0,0,710,710,290,0
538,0,0,0,0,0,0,710,710,290,0
539,0,1,0,0,0,0,711,711,289,0
540,0,1,0,0,0,0,712,712,288,0
541,1,0,0,1,0,0,711,711,289,0
542,0,0,0,0,0,0,711,711,289,0
543,0,0,0,0,0,0,711,711,289,0
544,0,1,0,0,0,0,712,712,288,0
545,0,0,0,0,0,0,712,712,288,0
546,0,0,0,0,0,0,712,712,288,0
547,1,0,0,1,0,0,711,711,289,0
548,0,0,0,0,0,0,711,711,289,0
549,3,1,0,3,0,0,709,709,291,0
550,1,1,0,1,0,0,709,709,291,0
551,1,0,0,1,0,0,708,708,292,0
552,0,0,0,0,0,0,708,708,292,0
553,0,0,0,0,0,0,708,708,292,0
554,2,0,0,2,0,0,706,706,294,0
555,0,0,0,0,0,0,706,706,294,0
556,0,0,0,0,0,0,706,706,294,0
557,1,0,0,1,0,0,705,705,295,0
558,0,0,0,0,0,0,705,705,295,0
559,0,0,0,0,0,0,705,705,295,0
560,0,0,0,0,0,0,705,705,295,0
561,0,0,0,0,0,0,705,705,295,0
562,0,1,0,0,0,0,706,706,294,0
563,1,0,0,1,0,0,705,705,295,0
564,0,0,0,0,0,0,705,705,295,0
565,0,0,0,0,0,0,705,705,295,0
566,0,0,0,0,0,0,705,705,295,0
567,0,0,0,0,0,0,705,705,295,0
568,0,0,0,0,0,0,705,705,295,0
569,0,0,0,0,0,0,705,705,295,0
570,0,0,0,0,0,0,705,705,295,0
571,1,1,0,1,0,0,705,705,295,0
572,0,0,0,0,0,0,705,705,295,0
573,1,0,0,1,0,0,704,704,296,0
574,2,1,0,2,0,0,703,703,297,0
575,1,0,0,1,0,0,702,702,298,0
576,0,0,0,0,0,0,702,702,298,0
577,1,1,0,1,0,0,702,702,298,0
578,0,1,0,0,0,0,703,703,297,0
579,2,0,0,2,0,0,701,701,299,0
580,0,0,0,0,0,0,701,701,299,0
581,0,0,0,0,0,0,701,701,299,0
582,0,0,0,0,0,0,701,701,299,0
583,0,0,0,0,0,0,701,701,299,0
584,0,0,0,0,0,0,701,701,299,0
585,0,1,0,0,0,0,702,702,298,0
586,2,0,0,2,0,0,700,700,300,0
587,0,0,0,0,0,0,700,700,300,0
588,0,1,0,0,0,0,701,701,299,0
589,0,0,0,0,0,0,701,701,299,0
590,0,0,0,0,0,0,701,701,299,0
591,0,0,0,0,0,0,701,701,299,0
592,0,0,0,0,0,0,701,701,299,0
593,0,0,0,0,0,0,701,701,299,0
594,1,2,0,1,0,0,702,702,298,0
595,0,1,0,0,0,0,703,703,297,0
596,0,2,0,0,0,0,705,705,295,0
597,0,0,0,0,0,0,705,705,295,0
598,0,1,0,0,0,0,706,706,294,0
599,1,0,0,1,0,0,705,705,295,0
600,0,0,0,0,0,0,705,705,295,0
601,2,1,0,2,0,0,704,704,296,0
602,1,0,0,1,0,0,703,703,297,0
603,2,0,0,2,0,0,701,701,299,0
604,0,0,0,0,0,0,701,701,299,0
605,1,0,0,1,0,0,700,700,300,0
606,0,0,0,0,0,0,700,700,300,0
607,0,0,0,0,0,0,700,700,300,0
608,0,0,0,0,0,0,700,700,300,0
609,1,0,0,1,0,0,699,699,301,0
610,1,0,0,1,0,0,698,698,302,0
611,1,1,0,1,0,0,698,698,302,0
612,1,1,0,1,0,0,698,698,302,0
613,0,0,0,0,0,0,698,698,302,0
614,2,1,0,2,0,0,697,697,303,0
615,0,0,0,0,0,0,697,697,303,0
616,0,0,0,0,0,0,697,697,303,0
617,1,0,1,1,0,0,696,696,304,0
618,0,0,0,0,0,0,696,696,304,0
619,0,0,0,0,0,0,696,696,304,0
620,3,0,0,3,0,0,693,693,307,0
621,0,0,0,0,0,0,693,693,307,0
622,1,1,0,1,0,0,693,693,307,0
623,2,1,0,2,0,0,692,692,308,0
624,3,1,0,3,0,0,690,690,310,0
625,2,1,0,2,0,0,689,689,311,0
626,0,0,0,0,0,0,689,689,311,0
627,1,0,0,1,0,0,688,688,312,0
628,1,0,0,1,0,0,687,687,313,0
629,1,1,0,1,0,0,687,687,313,0
630,1,0,0,1,0,0,686,686,314,0
631,0,1,0,0,0,0,687,687,313,0
632,1,0,0,1,0,0,686,686,314,0
633,1,1,0,1,0,0,686,686,314,0
634,0,0,0,0,0,0,686,686,314,0
635,1,1,0,1,0,0,686,686,314,0
