54.0	13.392304845413264	22.595917942265423	1	0
90	48.032	54.45	1	0
48	27.246	54.45	1	0
27.0	35.90896534380867	86.28265125462806	1	0
3.0	91.33459118601274	3.0	1	0
54.0	3.0	71.58571279792899	1	0
75.0	18.588457268119896	42.19183588453085	1	0
36.0	75.74613391789285	3.0	1	0
36	6.46	25.05	1	0
42	79.211	93.65	1	0
81.0	77.47818472546172	96.08061022576078	1	0
42	37.639	54.45	1	0
84.0	23.784609690826528	12.797958971132712	1	0
12	48.032	34.85	1	0
33.0	91.33459118601274	12.797958971132712	1	0
18	89.604	64.25	1	0
75.0	35.90896534380867	27.49489742783178	1	0
45.0	28.98076211353316	51.98979485566357	1	0
84	89.604	25.05	1	0
18.0	82.67433714816835	27.49489742783178	1	0
18.0	3.0	12.797958971132712	1	0
12.0	13.392304845413264	81.3836717690617	1	0
57.0	56.693575034635195	66.68673331236263	1	0
72	99.997	93.65	1	0
48.0	51.49742261192856	96.08061022576078	1	0
78.0	96.53074360871938	61.78775382679628	1	0
12	79.211	44.65	1	0
12	99.997	74.05	1	0
24	48.032	64.25	1	0
36	16.853	25.05	1	0
78.0	34.17691453623979	91.18163074019442	1	0
84.0	20.32050807568877	96.08061022576078	1	0
9.0	8.196152422706632	12.797958971132712	1	0
72.0	34.17691453623979	42.19183588453085	1	0
12.0	54.96152422706632	22.595917942265423	1	0
45.0	28.98076211353316	12.797958971132712	1	0
48	79.211	25.05	1	0
60	68.818	54.45	1	0
3.0	46.30127018922193	7.898979485566356	1	0
30.0	75.74613391789285	51.98979485566357	1	0
6.0	75.74613391789285	32.39387691339814	1	0
60.0	72.28203230275508	17.696938456699066	1	0
60.0	23.784609690826528	51.98979485566357	1	0
45.0	46.30127018922193	7.898979485566356	1	0
81.0	25.516660498395403	56.888774341229926	1	0
72.0	23.784609690826528	71.58571279792899	1	0
78.0	61.88972745734183	27.49489742783178	1	0
36.0	30.712812921102035	47.09081537009721	1	0
