2.0	47.03332099679081	41.19183588453085	1	0
38.0	19.32050807568877	54.25578117937447	1	0
78.0	72.43673284113434	5.265986323710903	1	0
70.0	81.67433714816835	41.19183588453085	1	0
86.0	79.36493607140984	57.52176750308538	1	0
18.0	19.32050807568877	54.25578117937447	1	0
40.0	78.2102355330306	73.8516991216399	1	0
68.0	8.928203230275509	54.25578117937447	1	0
86.0	23.939310229205773	18.329931618554518	1	0
36.0	68.9726312259966	50.98979485566357	1	0
52.0	41.25981830489455	96.71360338761623	1	0
16.0	34.33161507461904	11.79795897113271	1	0
36.0	8.928203230275509	73.8516991216399	1	0
30.0	30.86751345948128	24.861904265976328	1	0
30.0	74.74613391789285	73.8516991216399	1	0
74.0	12.392304845413264	73.8516991216399	1	0
52.0	68.9726312259966	96.71360338761623	1	0
88.0	55.11622476544558	83.64965809277261	1	0
6.0	33.176914536239785	21.595917942265423	1	0
28.0	62.044427995721094	50.98979485566357	1	0
30.0	95.53074360871935	93.44761706390533	1	0
68.0	22.784609690826525	93.44761706390533	1	0
4.0	68.9726312259966	11.79795897113271	1	0
2.0	3.1547005383792515	70.58571279792899	1	0
56.0	64.3538290724796	86.91564441648352	1	0
16.0	48.188021535170066	57.52176750308538	1	0
24.0	41.25981830489455	11.79795897113271	1	0
12.0	50.49742261192857	8.531972647421806	1	0
50.0	17.011106998930266	37.92584956081995	1	0
56.0	13.547005383792513	5.265986323710903	1	0
58.0	26.248711305964278	73.8516991216399	1	0
44.0	68.9726312259966	18.329931618554518	1	0
32.0	89.7572409168231	31.393876913398138	1	0
56.0	57.425625842204084	60.78775382679628	1	0
74.0	44.72391992003231	64.05374015050718	1	0
98.0	95.53074360871935	80.3836717690617	1	0
70.0	72.43673284113434	83.64965809277261	1	0
76.0	6.618802153517006	5.265986323710903	1	0
82.0	58.58032638058334	90.18163074019442	1	0
10.0	51.65212315030782	44.45782220824176	1	0
28.0	43.569219381653056	21.595917942265423	1	0
32.0	41.25981830489455	90.18163074019442	1	0
22.0	44.72391992003231	50.98979485566357	1	0
76.0	22.784609690826525	80.3836717690617	1	0
36.0	92.0666419935816	67.31972647421809	1	0
72.0	75.9008344562721	70.58571279792899	1	0
4.0	36.64101615137754	41.19183588453085	1	0
44.0	22.784609690826525	73.8516991216399	1	0
28.0	50.49742261192857	54.25578117937447	1	0
16.0	13.547005383792513	5.265986323710903	1	0
40.0	48.188021535170066	70.58571279792899	1	0
82.0	5.464101615137754	15.063945294843613	1	0
92.0	85.1384387633061	86.91564441648352	1	0
60.0	48.188021535170066	37.92584956081995	1	0
26.0	40.1051177665153	34.65986323710904	1	0
84.0	55.11622476544558	57.52176750308538	1	0
40.0	22.784609690826525	60.78775382679628	1	0
72.0	78.2102355330306	28.127890589687233	1	0
56.0	6.618802153517006	37.92584956081995	1	0
78.0	51.65212315030782	18.329931618554518	1	0
20.0	68.9726312259966	11.79795897113271	1	0
86.0	33.176914536239785	15.063945294843613	1	0
20.0	62.044427995721094	18.329931618554518	1	0
82.0	26.248711305964278	67.31972647421809	1	0
68.0	13.547005383792513	83.64965809277261	1	0
46.0	17.011106998930266	24.861904265976328	1	0
26.0	74.74613391789285	21.595917942265423	1	0
44.0	29.71281292110203	73.8516991216399	1	0
60.0	13.547005383792513	64.05374015050718	1	0
14.0	40.1051177665153	54.25578117937447	1	0
22.0	19.32050807568877	73.8516991216399	1	0
66.0	23.939310229205773	24.861904265976328	1	0
18.0	12.392304845413264	47.72380853195266	1	0
4.0	57.425625842204084	73.8516991216399	1	0
54.0	53.96152422706633	8.531972647421806	1	0
2.0	44.72391992003231	24.861904265976328	1	0
50.0	74.74613391789285	34.65986323710904	1	0
86.0	10.08290376865476	96.71360338761623	1	0
90.0	88.60254037844385	8.531972647421806	1	0
6.0	23.939310229205773	24.861904265976328	1	0
80.0	92.0666419935816	34.65986323710904	1	0
14.0	53.96152422706633	28.127890589687233	1	0
64.0	27.403411844343527	31.393876913398138	1	0
88.0	2.0	73.8516991216399	1	0
66.0	19.32050807568877	8.531972647421806	1	0
56.0	8.928203230275509	54.25578117937447	1	0
50.0	30.86751345948128	96.71360338761623	1	0
76.0	96.6854441470986	77.1176854453508	1	0
22.0	26.248711305964278	34.65986323710904	1	0
30.0	10.08290376865476	96.71360338761623	1	0
34.0	65.50852961085884	96.71360338761623	1	0
80.0	43.569219381653056	54.25578117937447	1	0
64.0	78.2102355330306	47.72380853195266	1	0
42.0	79.36493607140984	24.861904265976328	1	0
28.0	6.618802153517006	11.79795897113271	1	0
76.0	6.618802153517006	31.393876913398138	1	0
70.0	47.03332099679081	86.91564441648352	1	0
78.0	95.53074360871935	60.78775382679628	1	0
92.0	13.547005383792513	96.71360338761623	1	0
60.0	68.9726312259966	96.71360338761623	1	0
48.0	82.8290376865476	70.58571279792899	1	0
18.0	79.36493607140984	11.79795897113271	1	0
42.0	58.58032638058334	64.05374015050718	1	0
84.0	41.25981830489455	83.64965809277261	1	0
10.0	5.464101615137754	86.91564441648352	1	0
92.0	20.47520861406802	57.52176750308538	1	0
16.0	57.425625842204084	73.8516991216399	1	0
66.0	88.60254037844385	60.78775382679628	1	0
24.0	78.2102355330306	73.8516991216399	1	0
80.0	34.33161507461904	77.1176854453508	1	0
72.0	22.784609690826525	47.72380853195266	1	0
74.0	93.22134253196084	5.265986323710903	1	0
2.0	81.67433714816835	73.8516991216399	1	0
82.0	51.65212315030782	18.329931618554518	1	0
22.0	3.1547005383792515	50.98979485566357	1	0
76.0	8.928203230275509	41.19183588453085	1	0
28.0	22.784609690826525	8.531972647421806	1	0
10.0	95.53074360871935	2.0	1	0
22.0	26.248711305964278	60.78775382679628	1	0
94.0	93.22134253196084	96.71360338761623	1	0
48.0	50.49742261192857	41.19183588453085	1	0
30.0	33.176914536239785	8.531972647421806	1	0
98.0	33.176914536239785	86.91564441648352	1	0
22.0	26.248711305964278	67.31972647421809	1	0
78.0	47.03332099679081	93.44761706390533	1	0
94.0	17.011106998930266	57.52176750308538	1	0
22.0	30.86751345948128	5.265986323710903	1	0
14.0	95.53074360871935	21.595917942265423	1	0
78.0	58.58032638058334	50.98979485566357	1	0
76.0	43.569219381653056	41.19183588453085	1	0
24.0	34.33161507461904	11.79795897113271	1	0
48.0	68.9726312259966	96.71360338761623	1	0
90.0	72.43673284113434	44.45782220824176	1	0
64.0	2.0	15.063945294843613	1	0
10.0	86.29313930168534	90.18163074019442	1	0
86.0	53.96152422706633	54.25578117937447	1	0
86.0	74.74613391789285	54.25578117937447	1	0
26.0	30.86751345948128	57.52176750308538	1	0
8.0	34.33161507461904	70.58571279792899	1	0
70.0	40.1051177665153	60.78775382679628	1	0
58.0	5.464101615137754	60.78775382679628	1	0
82.0	3.1547005383792515	77.1176854453508	1	0
38.0	86.29313930168534	44.45782220824176	1	0
80.0	36.64101615137754	21.595917942265423	1	0
20.0	41.25981830489455	5.265986323710903	1	0
60.0	50.49742261192857	15.063945294843613	1	0
32.0	6.618802153517006	57.52176750308538	1	0
42.0	51.65212315030782	90.18163074019442	1	0
38.0	95.53074360871935	67.31972647421809	1	0
